return_id,transaction_id,merchant_id,customer_id,return_requested_timestamp,return_reason,days_after_delivery,item_condition,return_approved,refund_issued,refund_delay_days,return_outcome
RET0009832,TXN0074824,M000023,C000014,2025-10-24 18:47:05,size_issue,5,damaged,0,0,,rejected
RET0009833,TXN0074833,M000064,C000050,2025-10-26 18:58:23,damaged_item,7,damaged,0,0,,rejected
RET0009834,TXN0074841,M000047,C000043,2025-10-22 19:11:53,quality_issue,3,damaged,0,0,,rejected
RET0009835,TXN0074846,M000354,C000001,2025-10-20 19:17:22,size_issue,1,opened,1,1,3.0,full_refund
RET0009836,TXN0074856,M000255,C000023,2025-10-21 19:52:16,size_issue,2,unopened,1,1,4.0,full_refund
RET0009837,TXN0074858,M000393,C000039,2025-10-24 19:57:45,other,5,opened,0,0,,rejected
RET0009838,TXN0074863,M000344,C000068,2025-10-29 20:05:47,not_as_described,10,unopened,0,0,,rejected
RET0009839,TXN0074875,M000289,C000026,2025-10-22 20:35:06,damaged_item,3,unopened,0,0,,rejected
RET0009840,TXN0074876,M000395,C000024,2025-10-26 20:40:14,changed_mind,7,unopened,1,1,2.0,full_refund
RET0009841,TXN0074883,M000319,C000050,2025-10-20 20:54:36,damaged_item,1,unopened,1,1,5.0,full_refund
RET0009842,TXN0074890,M000319,C000020,2025-10-31 21:15:58,damaged_item,12,missing_tags,0,0,,rejected
RET0009843,TXN0074893,M000398,C000095,2025-10-23 21:30:04,quality_issue,4,unopened,1,1,1.0,full_refund
RET0009844,TXN0074895,M000142,C000007,2025-10-27 21:42:25,late_delivery,8,unopened,1,1,1.0,full_refund
RET0009845,TXN0074901,M000247,C000012,2025-10-21 21:54:18,not_as_described,2,opened,1,1,4.0,full_refund
RET0009846,TXN0074907,M000331,C000042,2025-10-31 22:13:16,damaged_item,12,missing_tags,0,0,,rejected
RET0009847,TXN0074912,M000369,C000036,2025-10-30 22:34:27,size_issue,11,opened,0,0,,rejected
RET0009848,TXN0074925,M000109,C000032,2025-10-29 23:28:03,size_issue,10,damaged,0,0,,rejected
RET0009849,TXN0074936,M000217,C000049,2025-10-28 02:29:05,size_issue,8,missing_tags,0,0,,rejected
RET0009850,TXN0074941,M000210,C000035,2025-10-27 03:37:35,changed_mind,7,opened,1,1,4.0,full_refund
RET0009851,TXN0074947,M000226,C000022,2025-10-30 04:23:33,size_issue,10,damaged,0,0,,rejected
RET0009852,TXN0074949,M000363,C000023,2025-10-27 05:05:04,other,7,opened,1,1,4.0,full_refund
RET0009853,TXN0074976,M000042,C000010,2025-10-29 07:55:48,wrong_item,9,unopened,1,1,2.0,full_refund
RET0009854,TXN0074989,M000287,C000104,2025-10-31 08:41:24,changed_mind,11,missing_tags,0,0,,rejected
RET0009855,TXN0074995,M000109,C000032,2025-10-25 08:51:53,size_issue,5,unopened,1,1,4.0,full_refund
RET0009856,TXN0075000,M000061,C000019,2025-10-22 09:06:55,late_delivery,2,missing_tags,0,0,,rejected
RET0009857,TXN0075004,M000154,C000042,2025-11-01 09:18:55,changed_mind,12,damaged,0,0,,rejected
RET0009858,TXN0075007,M000263,C000004,2025-10-28 09:28:37,damaged_item,8,unopened,1,1,4.0,full_refund
RET0009859,TXN0075014,M000109,C000010,2025-10-31 09:56:45,quality_issue,11,missing_tags,0,0,,rejected
RET0009860,TXN0075021,M000096,C000004,2025-11-02 10:15:01,size_issue,13,unopened,1,1,5.0,full_refund
RET0009861,TXN0075022,M000393,C000077,2025-11-01 10:15:32,other,12,missing_tags,0,0,,rejected
RET0009862,TXN0075036,M000345,C000054,2025-10-22 10:57:34,size_issue,2,opened,1,1,3.0,full_refund
RET0009863,TXN0075039,M000040,C000020,2025-10-28 11:20:04,other,8,unopened,1,1,6.0,full_refund
RET0009864,TXN0075047,M000050,C000030,2025-10-30 11:39:09,size_issue,10,missing_tags,0,0,,rejected
RET0009865,TXN0075059,M000168,C000005,2025-10-23 12:20:52,size_issue,3,missing_tags,0,0,,rejected
RET0009866,TXN0075063,M000131,C000114,2025-10-28 12:35:07,size_issue,8,unopened,1,1,1.0,full_refund
RET0009867,TXN0075086,M000252,C000114,2025-10-29 13:30:14,late_delivery,9,unopened,1,1,5.0,full_refund
RET0009868,TXN0075087,M000062,C000022,2025-11-02 13:36:55,size_issue,13,damaged,0,0,,rejected
RET0009869,TXN0075095,M000062,C000018,2025-11-01 13:59:42,quality_issue,12,unopened,1,1,3.0,full_refund
RET0009870,TXN0075096,M000152,C000032,2025-10-31 14:01:28,quality_issue,11,damaged,0,0,,rejected
RET0009871,TXN0075125,M000287,C000049,2025-10-28 15:41:37,other,8,damaged,0,0,,rejected
RET0009872,TXN0075126,M000190,C000032,2025-10-29 15:43:33,quality_issue,9,damaged,0,0,,rejected
RET0009873,TXN0075127,M000118,C000006,2025-10-23 15:45:51,size_issue,3,missing_tags,0,0,,rejected
RET0009874,TXN0075130,M000143,C000020,2025-11-01 16:01:20,wrong_item,12,unopened,0,0,,rejected
RET0009875,TXN0075131,M000361,C000012,2025-10-23 16:14:19,quality_issue,3,damaged,0,0,,rejected
RET0009876,TXN0075155,M000317,C000044,2025-10-30 17:27:45,wrong_item,10,damaged,0,0,,rejected
RET0009877,TXN0075176,M000154,C000034,2025-10-30 18:29:29,late_delivery,10,missing_tags,0,0,,rejected
RET0009878,TXN0075189,M000355,C000004,2025-10-31 19:02:13,changed_mind,11,damaged,0,0,,rejected
RET0009879,TXN0075201,M000023,C000018,2025-10-29 19:22:04,size_issue,9,missing_tags,0,0,,rejected
RET0009880,TXN0075202,M000045,C000015,2025-10-22 19:24:31,size_issue,2,opened,1,1,5.0,full_refund
RET0009881,TXN0075213,M000376,C000031,2025-10-22 19:48:25,damaged_item,2,damaged,0,0,,rejected
RET0009882,TXN0075217,M000007,C000068,2025-10-27 19:52:06,other,7,missing_tags,0,0,,rejected
RET0009883,TXN0075221,M000159,C000010,2025-10-26 20:00:56,size_issue,6,opened,1,1,3.0,full_refund
RET0009884,TXN0075235,M000298,C000009,2025-10-31 20:38:52,size_issue,11,opened,1,1,1.0,full_refund
RET0009885,TXN0075236,M000343,C000013,2025-10-24 20:40:42,late_delivery,4,damaged,0,0,,rejected
RET0009886,TXN0075237,M000311,C000020,2025-10-31 20:43:38,other,11,damaged,0,0,,rejected
RET0009887,TXN0075243,M000107,C000020,2025-10-24 21:19:48,damaged_item,4,missing_tags,0,0,,rejected
RET0009888,TXN0075262,M000106,C000008,2025-10-25 23:49:53,size_issue,5,opened,1,1,2.0,full_refund
RET0009889,TXN0075265,M000106,C000011,2025-11-01 00:48:39,size_issue,11,unopened,1,1,6.0,full_refund
RET0009890,TXN0075267,M000369,C000039,2025-10-26 01:30:52,not_as_described,5,unopened,0,0,,rejected
RET0009891,TXN0075277,M000369,C000036,2025-11-02 04:48:08,changed_mind,12,unopened,1,1,6.0,full_refund
RET0009892,TXN0075279,M000363,C000030,2025-10-29 05:08:37,changed_mind,8,opened,1,1,3.0,full_refund
RET0009893,TXN0075323,M000143,C000068,2025-11-02 08:42:37,size_issue,12,damaged,0,0,,rejected
RET0009894,TXN0075337,M000308,C000005,2025-10-27 09:32:47,quality_issue,6,unopened,1,1,2.0,full_refund
RET0009895,TXN0075346,M000185,C000030,2025-10-22 09:58:46,changed_mind,1,missing_tags,0,0,,rejected
RET0009896,TXN0075348,M000032,C000026,2025-11-03 10:04:13,size_issue,13,missing_tags,0,0,,rejected
RET0009897,TXN0075362,M000007,C000070,2025-10-31 10:30:45,quality_issue,10,unopened,1,1,2.0,full_refund
RET0009898,TXN0075367,M000298,C000004,2025-10-24 10:42:00,size_issue,3,damaged,0,0,,rejected
RET0009899,TXN0075377,M000190,C000032,2025-10-28 11:24:16,changed_mind,7,opened,1,1,1.0,full_refund
RET0009900,TXN0075378,M000344,C000024,2025-11-02 11:30:21,other,12,unopened,1,1,5.0,full_refund
RET0009901,TXN0075388,M000002,C000049,2025-10-24 11:48:17,size_issue,3,opened,1,1,1.0,full_refund
RET0009902,TXN0075395,M000001,C000024,2025-10-27 12:09:01,size_issue,6,missing_tags,0,0,,rejected
RET0009903,TXN0075398,M000237,C000041,2025-10-30 12:12:04,size_issue,9,unopened,1,1,4.0,full_refund
RET0009904,TXN0075400,M000086,C000012,2025-10-31 12:17:13,changed_mind,10,unopened,1,1,2.0,full_refund
RET0009905,TXN0075413,M000344,C000041,2025-10-27 13:03:46,changed_mind,6,damaged,0,0,,rejected
RET0009906,TXN0075421,M000237,C000055,2025-10-31 13:26:08,quality_issue,10,missing_tags,0,0,,rejected
RET0009907,TXN0075426,M000150,C000010,2025-10-29 13:36:16,changed_mind,8,unopened,0,0,,rejected
RET0009908,TXN0075432,M000002,C000100,2025-10-26 13:46:32,size_issue,5,missing_tags,0,0,,rejected
RET0009909,TXN0075433,M000181,C000028,2025-10-24 13:47:46,size_issue,3,unopened,1,1,4.0,full_refund
RET0009910,TXN0075438,M000002,C000035,2025-10-23 13:54:08,changed_mind,2,missing_tags,0,0,,rejected
RET0009911,TXN0075439,M000282,C000008,2025-10-23 13:56:35,size_issue,2,unopened,1,1,3.0,full_refund
RET0009912,TXN0075443,M000225,C000009,2025-10-30 14:18:43,changed_mind,9,damaged,0,0,,rejected
RET0009913,TXN0075445,M000343,C000010,2025-11-01 14:19:50,changed_mind,11,unopened,1,1,3.0,full_refund
RET0009914,TXN0075446,M000152,C000010,2025-10-31 14:27:00,other,10,damaged,0,0,,rejected
RET0009915,TXN0075455,M000363,C000097,2025-10-24 14:48:50,size_issue,3,damaged,0,0,,rejected
RET0009916,TXN0075465,M000002,C000014,2025-10-28 15:33:40,changed_mind,7,damaged,0,0,,rejected
RET0009917,TXN0075468,M000154,C000051,2025-10-25 15:55:42,wrong_item,4,missing_tags,0,0,,rejected
RET0009918,TXN0075469,M000217,C000032,2025-10-29 15:56:02,changed_mind,8,damaged,0,0,,rejected
RET0009919,TXN0075470,M000228,C000024,2025-10-27 15:57:02,late_delivery,6,damaged,0,0,,rejected
RET0009920,TXN0075480,M000244,C000031,2025-10-24 16:38:54,damaged_item,3,damaged,0,0,,rejected
RET0009921,TXN0075483,M000181,C000041,2025-11-01 16:50:46,not_as_described,11,missing_tags,0,0,,rejected
RET0009922,TXN0075484,M000195,C000042,2025-10-22 16:51:41,changed_mind,1,opened,1,1,1.0,full_refund
RET0009923,TXN0075502,M000298,C000069,2025-10-22 17:41:17,late_delivery,1,damaged,0,0,,rejected
RET0009924,TXN0075512,M000244,C000030,2025-10-28 18:03:03,size_issue,7,unopened,1,1,5.0,full_refund
RET0009925,TXN0075513,M000143,C000028,2025-10-24 18:04:40,size_issue,3,damaged,0,0,,rejected
RET0009926,TXN0075516,M000007,C000053,2025-11-01 18:08:18,changed_mind,11,damaged,0,0,,rejected
RET0009927,TXN0075518,M000050,C000014,2025-10-31 18:11:11,changed_mind,10,unopened,1,1,4.0,full_refund
RET0009928,TXN0075521,M000016,C000006,2025-10-28 18:15:46,size_issue,7,opened,1,1,3.0,full_refund
RET0009929,TXN0075526,M000001,C000012,2025-10-31 18:33:33,quality_issue,10,opened,1,1,5.0,full_refund
RET0009930,TXN0075527,M000395,C000049,2025-10-29 18:35:03,quality_issue,8,opened,1,1,2.0,full_refund
RET0009931,TXN0075531,M000344,C000051,2025-10-31 18:41:11,quality_issue,10,missing_tags,0,0,,rejected
RET0009932,TXN0075534,M000251,C000015,2025-11-02 18:50:09,quality_issue,12,opened,1,1,2.0,full_refund
RET0009933,TXN0075537,M000007,C000092,2025-10-28 19:12:29,late_delivery,7,unopened,0,0,,rejected
RET0009934,TXN0075544,M000247,C000006,2025-11-01 19:24:39,quality_issue,11,missing_tags,0,0,,rejected
RET0009935,TXN0075549,M000369,C000047,2025-10-22 19:32:20,size_issue,1,damaged,0,0,,rejected
RET0009936,TXN0075552,M000073,C000002,2025-10-26 19:43:29,damaged_item,5,missing_tags,0,0,,rejected
RET0009937,TXN0075555,M000025,C000015,2025-10-30 19:56:39,not_as_described,9,missing_tags,0,0,,rejected
RET0009938,TXN0075564,M000112,C000069,2025-11-01 20:30:06,quality_issue,11,missing_tags,0,0,,rejected
RET0009939,TXN0075566,M000329,C000034,2025-10-22 20:40:08,late_delivery,1,opened,1,1,3.0,full_refund
RET0009940,TXN0075572,M000311,C000039,2025-10-27 21:30:15,other,6,unopened,0,0,,rejected
RET0009941,TXN0075583,M000002,C000013,2025-10-22 22:30:29,size_issue,1,damaged,0,0,,rejected
RET0009942,TXN0075586,M000330,C000059,2025-10-24 23:06:47,size_issue,3,damaged,0,0,,rejected
RET0009943,TXN0075590,M000106,C000020,2025-10-23 23:17:49,size_issue,2,missing_tags,0,0,,rejected
RET0009944,TXN0075594,M000072,C000014,2025-10-30 23:32:33,quality_issue,9,opened,1,1,5.0,full_refund
RET0009945,TXN0075601,M000145,C000005,2025-11-02 00:17:02,changed_mind,11,unopened,1,1,3.0,full_refund
RET0009946,TXN0075602,M000210,C000040,2025-11-01 01:02:41,size_issue,10,opened,1,1,4.0,full_refund
RET0009947,TXN0075607,M000217,C000016,2025-10-23 02:54:27,size_issue,1,damaged,0,0,,rejected
RET0009948,TXN0075608,M000369,C000063,2025-10-28 02:55:10,size_issue,6,opened,1,1,1.0,full_refund
RET0009949,TXN0075620,M000007,C000094,2025-11-03 05:42:47,changed_mind,12,unopened,1,1,4.0,full_refund
RET0009950,TXN0075640,M000109,C000007,2025-10-26 07:14:10,size_issue,4,unopened,1,1,4.0,full_refund
RET0009951,TXN0075653,M000252,C000081,2025-10-26 07:58:50,damaged_item,4,unopened,1,1,5.0,full_refund
RET0009952,TXN0075654,M000134,C000007,2025-11-02 08:01:45,late_delivery,11,damaged,0,0,,rejected
RET0009953,TXN0075658,M000103,C000027,2025-11-03 08:16:10,changed_mind,12,opened,1,1,4.0,full_refund
RET0009954,TXN0075666,M000007,C000068,2025-10-25 08:51:11,not_as_described,3,damaged,0,0,,rejected
RET0009955,TXN0075669,M000244,C000055,2025-10-28 08:54:38,size_issue,6,missing_tags,0,0,,rejected
RET0009956,TXN0075678,M000240,C000034,2025-10-27 09:30:00,size_issue,5,damaged,0,0,,rejected
RET0009957,TXN0075684,M000190,C000032,2025-11-01 09:53:11,quality_issue,10,unopened,1,1,5.0,full_refund
RET0009958,TXN0075685,M000196,C000015,2025-11-01 09:58:56,size_issue,10,damaged,0,0,,rejected
RET0009959,TXN0075704,M000329,C000055,2025-11-02 10:58:49,size_issue,11,damaged,0,0,,rejected
RET0009960,TXN0075705,M000310,C000082,2025-11-03 11:02:41,damaged_item,12,opened,1,1,3.0,full_refund
RET0009961,TXN0075708,M000134,C000055,2025-11-01 11:07:59,changed_mind,10,unopened,1,1,5.0,full_refund
RET0009962,TXN0075712,M000178,C000026,2025-11-03 11:15:53,changed_mind,12,unopened,1,1,6.0,full_refund
RET0009963,TXN0075719,M000143,C000020,2025-11-01 11:26:03,size_issue,10,damaged,0,0,,rejected
RET0009964,TXN0075730,M000226,C000023,2025-11-02 11:49:35,size_issue,11,unopened,1,1,4.0,full_refund
RET0009965,TXN0075742,M000226,C000013,2025-10-27 12:47:53,size_issue,5,unopened,1,1,4.0,full_refund
RET0009966,TXN0075745,M000341,C000026,2025-11-04 12:52:06,wrong_item,13,missing_tags,0,0,,rejected
RET0009967,TXN0075746,M000255,C000067,2025-10-26 12:52:46,size_issue,4,damaged,0,0,,rejected
RET0009968,TXN0075748,M000142,C000021,2025-10-27 12:58:55,quality_issue,5,opened,0,0,,rejected
RET0009969,TXN0075759,M000106,C000020,2025-10-25 13:45:57,size_issue,3,damaged,0,0,,rejected
RET0009970,TXN0075760,M000174,C000029,2025-11-04 13:46:44,size_issue,13,missing_tags,0,0,,rejected
RET0009971,TXN0075784,M000196,C000061,2025-10-30 15:09:02,size_issue,8,opened,1,1,2.0,full_refund
RET0009972,TXN0075787,M000287,C000055,2025-11-01 15:23:31,other,10,damaged,0,0,,rejected
RET0009973,TXN0075797,M000244,C000086,2025-11-01 15:50:56,late_delivery,10,damaged,0,0,,rejected
RET0009974,TXN0075802,M000240,C000018,2025-10-29 16:16:35,late_delivery,7,missing_tags,0,0,,rejected
RET0009975,TXN0075805,M000001,C000039,2025-10-23 16:26:21,late_delivery,1,unopened,1,1,3.0,full_refund
RET0009976,TXN0075812,M000047,C000043,2025-10-31 16:45:55,late_delivery,9,unopened,1,1,2.0,full_refund
RET0009977,TXN0075814,M000251,C000024,2025-10-30 16:53:50,size_issue,8,damaged,0,0,,rejected
RET0009978,TXN0075820,M000112,C000079,2025-10-27 17:04:52,changed_mind,5,missing_tags,0,0,,rejected
RET0009979,TXN0075823,M000109,C000018,2025-10-31 17:14:24,size_issue,9,damaged,0,0,,rejected
RET0009980,TXN0075824,M000174,C000016,2025-11-03 17:15:34,damaged_item,12,unopened,1,1,5.0,full_refund
RET0009981,TXN0075839,M000019,C000001,2025-10-29 18:05:59,quality_issue,7,opened,1,1,4.0,full_refund
RET0009982,TXN0075859,M000344,C000038,2025-11-03 18:45:56,changed_mind,12,damaged,0,0,,rejected
RET0009983,TXN0075861,M000174,C000008,2025-10-30 18:48:51,quality_issue,8,unopened,1,1,5.0,full_refund
RET0009984,TXN0075885,M000308,C000002,2025-10-29 19:44:49,size_issue,7,missing_tags,0,0,,rejected
RET0009985,TXN0075891,M000324,C000016,2025-10-30 19:56:54,not_as_described,8,unopened,1,1,1.0,full_refund
RET0009986,TXN0075905,M000298,C000052,2025-10-29 20:56:25,size_issue,7,unopened,1,1,1.0,full_refund
RET0009987,TXN0075907,M000176,C000014,2025-10-31 21:04:13,changed_mind,9,missing_tags,0,0,,rejected
RET0009988,TXN0075912,M000196,C000032,2025-10-29 21:49:26,changed_mind,7,missing_tags,0,0,,rejected
RET0009989,TXN0075918,M000329,C000055,2025-10-28 22:08:55,other,6,missing_tags,0,0,,rejected
RET0009990,TXN0075932,M000289,C000032,2025-10-23 23:08:04,size_issue,1,missing_tags,0,0,,rejected
RET0009991,TXN0075943,M000062,C000007,2025-10-26 03:31:33,late_delivery,3,opened,0,0,,rejected
RET0009992,TXN0075971,M000037,C000013,2025-10-26 07:27:09,size_issue,3,damaged,0,0,,rejected
RET0009993,TXN0075981,M000344,C000024,2025-11-02 08:18:35,changed_mind,10,missing_tags,0,0,,rejected
RET0009994,TXN0075996,M000061,C000039,2025-10-24 09:03:44,late_delivery,1,damaged,0,0,,rejected
RET0009995,TXN0076005,M000002,C000080,2025-10-25 09:31:06,late_delivery,2,opened,1,1,1.0,full_refund
RET0009996,TXN0076010,M000310,C000041,2025-10-29 09:43:22,size_issue,6,missing_tags,0,0,,rejected
RET0009997,TXN0076011,M000376,C000042,2025-11-05 09:45:30,changed_mind,13,damaged,0,0,,rejected
RET0009998,TXN0076020,M000237,C000023,2025-11-01 10:18:55,size_issue,9,unopened,1,1,5.0,full_refund
RET0009999,TXN0076031,M000040,C000012,2025-11-05 11:01:15,quality_issue,13,unopened,1,1,3.0,full_refund
RET0010000,TXN0076034,M000247,C000005,2025-10-26 11:07:14,quality_issue,3,missing_tags,0,0,,rejected
RET0010001,TXN0076056,M000107,C000029,2025-10-28 12:03:48,other,5,missing_tags,0,0,,rejected
RET0010002,TXN0076062,M000329,C000007,2025-11-05 12:51:30,size_issue,13,missing_tags,0,0,,rejected
RET0010003,TXN0076073,M000398,C000030,2025-10-30 13:30:13,wrong_item,7,unopened,1,1,4.0,full_refund
RET0010004,TXN0076074,M000037,C000015,2025-10-29 13:34:35,size_issue,6,unopened,1,1,6.0,full_refund
RET0010005,TXN0076077,M000019,C000040,2025-10-27 13:37:09,not_as_described,4,damaged,0,0,,rejected
RET0010006,TXN0076087,M000144,C000013,2025-10-30 14:14:40,changed_mind,7,unopened,1,1,1.0,full_refund
RET0010007,TXN0076088,M000112,C000039,2025-10-24 14:15:06,late_delivery,1,damaged,0,0,,rejected
RET0010008,TXN0076106,M000015,C000073,2025-11-05 14:56:41,size_issue,13,damaged,0,0,,rejected
RET0010009,TXN0076111,M000210,C000040,2025-10-29 15:06:50,quality_issue,6,missing_tags,0,0,,rejected
RET0010010,TXN0076123,M000002,C000138,2025-10-24 15:43:06,size_issue,1,missing_tags,0,0,,rejected
RET0010011,TXN0076131,M000103,C000017,2025-10-26 16:02:04,changed_mind,3,opened,1,1,4.0,full_refund
RET0010012,TXN0076132,M000002,C000148,2025-11-03 16:06:47,wrong_item,11,missing_tags,0,0,,rejected
RET0010013,TXN0076135,M000320,C000014,2025-10-28 16:21:41,size_issue,5,unopened,1,1,1.0,full_refund
RET0010014,TXN0076140,M000398,C000058,2025-10-28 16:38:44,size_issue,5,opened,1,1,3.0,full_refund
RET0010015,TXN0076141,M000109,C000049,2025-10-26 16:39:20,size_issue,3,damaged,0,0,,rejected
RET0010016,TXN0076150,M000317,C000054,2025-11-02 17:14:15,damaged_item,10,damaged,0,0,,rejected
RET0010017,TXN0076161,M000156,C000032,2025-10-24 17:41:03,quality_issue,1,missing_tags,0,0,,rejected
RET0010018,TXN0076166,M000106,C000004,2025-11-04 17:46:10,size_issue,12,damaged,0,0,,rejected
RET0010019,TXN0076173,M000156,C000039,2025-10-28 18:12:32,wrong_item,5,damaged,0,0,,rejected
RET0010020,TXN0076175,M000324,C000044,2025-10-24 18:18:17,size_issue,1,unopened,1,1,1.0,full_refund
RET0010021,TXN0076177,M000195,C000062,2025-11-05 18:18:47,late_delivery,13,opened,1,1,3.0,full_refund
RET0010022,TXN0076178,M000244,C000048,2025-11-03 18:31:58,damaged_item,11,unopened,1,1,4.0,full_refund
RET0010023,TXN0076180,M000319,C000030,2025-10-28 18:35:49,wrong_item,5,missing_tags,0,0,,rejected
RET0010024,TXN0076197,M000255,C000049,2025-10-24 19:17:54,late_delivery,1,missing_tags,0,0,,rejected
RET0010025,TXN0076211,M000369,C000074,2025-10-24 19:55:40,changed_mind,1,damaged,0,0,,rejected
RET0010026,TXN0076216,M000244,C000095,2025-10-26 20:12:51,late_delivery,3,opened,1,1,2.0,full_refund
RET0010027,TXN0076220,M000195,C000042,2025-10-28 20:20:51,other,5,damaged,0,0,,rejected
RET0010028,TXN0076245,M000007,C000053,2025-11-01 22:14:27,changed_mind,9,missing_tags,0,0,,rejected
RET0010029,TXN0076249,M000349,C000019,2025-10-27 22:28:41,damaged_item,4,opened,1,1,2.0,full_refund
RET0010030,TXN0076253,M000269,C000055,2025-11-05 22:50:42,changed_mind,13,damaged,0,0,,rejected
RET0010031,TXN0076254,M000150,C000015,2025-10-26 22:54:00,size_issue,3,opened,1,1,4.0,full_refund
RET0010032,TXN0076256,M000317,C000056,2025-10-25 22:58:33,changed_mind,2,unopened,1,1,5.0,full_refund
RET0010033,TXN0076257,M000131,C000053,2025-10-30 23:00:42,late_delivery,7,opened,1,1,4.0,full_refund
RET0010034,TXN0076272,M000058,C000015,2025-11-02 00:30:32,size_issue,9,unopened,1,1,1.0,full_refund
RET0010035,TXN0076274,M000090,C000022,2025-10-27 01:53:25,quality_issue,3,unopened,1,1,3.0,full_refund
RET0010036,TXN0076289,M000144,C000015,2025-11-05 05:54:38,not_as_described,12,missing_tags,0,0,,rejected
RET0010037,TXN0076314,M000196,C000009,2025-10-26 07:56:48,damaged_item,2,unopened,0,0,,rejected
RET0010038,TXN0076318,M000380,C000016,2025-11-04 08:04:04,damaged_item,11,unopened,1,1,2.0,full_refund
RET0010039,TXN0076320,M000393,C000029,2025-10-25 08:04:18,changed_mind,1,missing_tags,0,0,,rejected
RET0010040,TXN0076324,M000342,C000039,2025-11-06 08:08:07,size_issue,13,missing_tags,0,0,,rejected
RET0010041,TXN0076326,M000058,C000005,2025-10-29 08:22:41,late_delivery,5,damaged,0,0,,rejected
RET0010042,TXN0076330,M000154,C000036,2025-11-03 08:30:15,size_issue,10,missing_tags,0,0,,rejected
RET0010043,TXN0076341,M000178,C000015,2025-11-04 09:06:19,damaged_item,11,unopened,1,1,6.0,full_refund
