evidence_id,dispute_id,transaction_id,evidence_type,applicability_status,available,required,relevant,quality_score,source_system,evidence_timestamp
EVD0011444,DSP001908,TXN0476059,invoice,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-08-20
EVD0011445,DSP001908,TXN0476059,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-08-15
EVD0011446,DSP001908,TXN0476059,access_log,APPLICABLE,1,0,0,0.9203,erp,2025-08-06
EVD0011447,DSP001908,TXN0476059,service_record,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-08-02
EVD0011448,DSP001908,TXN0476059,cancellation_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-08-10
EVD0011449,DSP001909,TXN0478625,order_confirmation,APPLICABLE,1,1,1,0.8967,shipping,2025-07-02
EVD0011450,DSP001909,TXN0478625,invoice,UNAVAILABLE,0,1,1,0.0,support,2025-07-13
EVD0011451,DSP001909,TXN0478625,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-06-22
EVD0011452,DSP001909,TXN0478625,access_log,APPLICABLE,1,0,1,0.6799,crm,2025-07-13
EVD0011453,DSP001909,TXN0478625,service_record,APPLICABLE,1,0,0,0.8703,payment_gateway,2025-06-26
EVD0011454,DSP001909,TXN0478625,cancellation_record,APPLICABLE,1,1,1,0.8763,erp,2025-06-15
EVD0011455,DSP001910,TXN0476094,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-03-12
EVD0011456,DSP001910,TXN0476094,invoice,UNAVAILABLE,0,0,0,0.0,crm,2025-03-31
EVD0011457,DSP001910,TXN0476094,customer_communication,APPLICABLE,1,1,1,0.9101,shipping,2025-03-31
EVD0011458,DSP001910,TXN0476094,access_log,UNAVAILABLE,0,0,0,0.0,crm,2025-03-21
EVD0011459,DSP001910,TXN0476094,service_record,UNAVAILABLE,0,1,1,0.0,erp,2025-03-14
EVD0011460,DSP001910,TXN0476094,cancellation_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-03-17
EVD0011461,DSP001911,TXN0491656,order_confirmation,APPLICABLE,1,1,1,0.8969,crm,2025-11-04
EVD0011462,DSP001911,TXN0491656,invoice,APPLICABLE,1,1,1,0.8632,payment_gateway,2025-11-01
EVD0011463,DSP001911,TXN0491656,customer_communication,UNAVAILABLE,0,1,1,0.0,support,2025-11-05
EVD0011464,DSP001911,TXN0491656,access_log,UNAVAILABLE,0,0,0,0.0,support,2025-10-10
EVD0011465,DSP001911,TXN0491656,service_record,APPLICABLE,1,0,0,0.9719,shipping,2025-10-24
EVD0011466,DSP001911,TXN0491656,cancellation_record,APPLICABLE,1,1,1,0.7134,crm,2025-10-17
EVD0011467,DSP001912,TXN0488252,order_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-08-04
EVD0011468,DSP001912,TXN0488252,invoice,UNAVAILABLE,0,0,0,0.0,shipping,2025-08-14
EVD0011469,DSP001912,TXN0488252,customer_communication,APPLICABLE,1,1,1,0.98,crm,2025-08-10
EVD0011470,DSP001912,TXN0488252,access_log,APPLICABLE,1,0,1,0.98,erp,2025-08-29
EVD0011471,DSP001912,TXN0488252,service_record,APPLICABLE,1,1,1,0.98,support,2025-08-31
EVD0011472,DSP001912,TXN0488252,cancellation_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-08-23
EVD0011473,DSP001913,TXN0484186,order_confirmation,APPLICABLE,1,1,1,0.9325,payment_gateway,2025-04-21
EVD0011474,DSP001913,TXN0484186,invoice,UNAVAILABLE,0,1,1,0.0,shipping,2025-04-29
EVD0011475,DSP001913,TXN0484186,customer_communication,APPLICABLE,1,0,0,0.98,erp,2025-04-29
EVD0011476,DSP001913,TXN0484186,access_log,APPLICABLE,1,0,1,0.8452,support,2025-04-11
EVD0011477,DSP001913,TXN0484186,service_record,APPLICABLE,1,0,0,0.98,crm,2025-04-13
EVD0011478,DSP001913,TXN0484186,cancellation_record,UNAVAILABLE,0,0,0,0.0,erp,2025-04-26
EVD0011479,DSP001914,TXN0487553,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-01-10
EVD0011480,DSP001914,TXN0487553,invoice,APPLICABLE,1,0,0,0.9518,shipping,2025-01-25
EVD0011481,DSP001914,TXN0487553,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-01-12
EVD0011482,DSP001914,TXN0487553,access_log,UNAVAILABLE,0,0,0,0.0,crm,2025-01-23
EVD0011483,DSP001914,TXN0487553,service_record,APPLICABLE,1,1,1,0.8998,payment_gateway,2025-02-02
EVD0011484,DSP001914,TXN0487553,cancellation_record,APPLICABLE,1,0,1,0.9157,support,2025-01-16
EVD0011485,DSP001915,TXN0488675,order_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-01-30
EVD0011486,DSP001915,TXN0488675,invoice,APPLICABLE,1,1,1,0.98,crm,2025-02-10
EVD0011487,DSP001915,TXN0488675,customer_communication,APPLICABLE,1,1,1,0.98,support,2025-02-13
EVD0011488,DSP001915,TXN0488675,access_log,APPLICABLE,1,0,1,0.98,shipping,2025-02-07
EVD0011489,DSP001915,TXN0488675,service_record,APPLICABLE,1,0,1,0.98,crm,2025-02-12
EVD0011490,DSP001915,TXN0488675,cancellation_record,APPLICABLE,1,1,1,0.98,payment_gateway,2025-02-03
EVD0011491,DSP001916,TXN0487274,order_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-10-17
EVD0011492,DSP001916,TXN0487274,invoice,UNAVAILABLE,0,1,1,0.0,shipping,2025-10-21
EVD0011493,DSP001916,TXN0487274,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-10-15
EVD0011494,DSP001916,TXN0487274,access_log,UNAVAILABLE,0,0,0,0.0,shipping,2025-10-16
EVD0011495,DSP001916,TXN0487274,service_record,APPLICABLE,1,0,1,0.6596,erp,2025-10-17
EVD0011496,DSP001916,TXN0487274,cancellation_record,APPLICABLE,1,0,1,0.734,erp,2025-10-10
EVD0011497,DSP001917,TXN0490570,order_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-08-25
EVD0011498,DSP001917,TXN0490570,invoice,APPLICABLE,1,0,0,0.98,payment_gateway,2025-08-06
EVD0011499,DSP001917,TXN0490570,customer_communication,UNAVAILABLE,0,1,1,0.0,erp,2025-08-08
EVD0011500,DSP001917,TXN0490570,access_log,UNAVAILABLE,0,0,0,0.0,support,2025-08-04
EVD0011501,DSP001917,TXN0490570,service_record,APPLICABLE,1,1,1,0.9698,payment_gateway,2025-08-30
EVD0011502,DSP001917,TXN0490570,cancellation_record,UNAVAILABLE,0,0,0,0.0,erp,2025-08-07
EVD0011503,DSP001918,TXN0489816,order_confirmation,APPLICABLE,1,1,1,0.8656,payment_gateway,2025-06-01
EVD0011504,DSP001918,TXN0489816,invoice,APPLICABLE,1,1,1,0.98,erp,2025-05-25
EVD0011505,DSP001918,TXN0489816,customer_communication,APPLICABLE,1,1,1,0.98,shipping,2025-05-21
EVD0011506,DSP001918,TXN0489816,access_log,APPLICABLE,1,0,0,0.677,shipping,2025-06-03
EVD0011507,DSP001918,TXN0489816,service_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-06-05
EVD0011508,DSP001918,TXN0489816,cancellation_record,APPLICABLE,1,1,1,0.719,crm,2025-05-31
EVD0011509,DSP001919,TXN0486255,order_confirmation,APPLICABLE,1,1,1,0.9061,payment_gateway,2025-04-27
EVD0011510,DSP001919,TXN0486255,invoice,APPLICABLE,1,0,1,0.98,erp,2025-04-10
EVD0011511,DSP001919,TXN0486255,customer_communication,APPLICABLE,1,1,1,0.9056,support,2025-05-03
EVD0011512,DSP001919,TXN0486255,access_log,APPLICABLE,1,0,0,0.98,payment_gateway,2025-04-16
EVD0011513,DSP001919,TXN0486255,service_record,UNAVAILABLE,0,1,1,0.0,shipping,2025-05-02
EVD0011514,DSP001919,TXN0486255,cancellation_record,APPLICABLE,1,0,1,0.8435,support,2025-04-10
EVD0011515,DSP001920,TXN0488673,order_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-07-18
EVD0011516,DSP001920,TXN0488673,invoice,APPLICABLE,1,0,0,0.98,erp,2025-06-30
EVD0011517,DSP001920,TXN0488673,customer_communication,UNAVAILABLE,0,1,1,0.0,crm,2025-07-03
EVD0011518,DSP001920,TXN0488673,access_log,APPLICABLE,1,0,0,0.98,support,2025-07-26
EVD0011519,DSP001920,TXN0488673,service_record,APPLICABLE,1,1,1,0.98,erp,2025-06-28
EVD0011520,DSP001920,TXN0488673,cancellation_record,UNAVAILABLE,0,0,0,0.0,support,2025-07-27
EVD0011521,DSP001921,TXN0488773,order_confirmation,APPLICABLE,1,1,1,0.7378,shipping,2025-10-12
EVD0011522,DSP001921,TXN0488773,invoice,APPLICABLE,1,0,0,0.98,payment_gateway,2025-10-17
EVD0011523,DSP001921,TXN0488773,customer_communication,UNAVAILABLE,0,1,1,0.0,support,2025-10-02
EVD0011524,DSP001921,TXN0488773,access_log,APPLICABLE,1,0,0,0.98,support,2025-09-30
EVD0011525,DSP001921,TXN0488773,service_record,APPLICABLE,1,1,1,0.8894,erp,2025-10-17
EVD0011526,DSP001921,TXN0488773,cancellation_record,APPLICABLE,1,0,0,0.98,erp,2025-10-10
EVD0011527,DSP001922,TXN0485086,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-06-17
EVD0011528,DSP001922,TXN0485086,invoice,APPLICABLE,1,1,1,0.7815,crm,2025-06-11
EVD0011529,DSP001922,TXN0485086,customer_communication,APPLICABLE,1,1,1,0.9125,support,2025-06-19
EVD0011530,DSP001922,TXN0485086,access_log,UNAVAILABLE,0,0,0,0.0,shipping,2025-06-26
EVD0011531,DSP001922,TXN0485086,service_record,UNAVAILABLE,0,0,0,0.0,crm,2025-06-18
EVD0011532,DSP001922,TXN0485086,cancellation_record,APPLICABLE,1,1,1,0.98,support,2025-06-07
EVD0011533,DSP001923,TXN0487105,order_confirmation,APPLICABLE,1,1,1,0.676,erp,2025-07-19
EVD0011534,DSP001923,TXN0487105,invoice,APPLICABLE,1,0,1,0.98,crm,2025-08-09
EVD0011535,DSP001923,TXN0487105,customer_communication,APPLICABLE,1,1,1,0.7757,crm,2025-07-12
EVD0011536,DSP001923,TXN0487105,access_log,APPLICABLE,1,0,0,0.8678,crm,2025-07-14
EVD0011537,DSP001923,TXN0487105,service_record,UNAVAILABLE,0,1,1,0.0,erp,2025-07-25
EVD0011538,DSP001923,TXN0487105,cancellation_record,APPLICABLE,1,0,0,0.8421,erp,2025-07-11
EVD0011539,DSP001924,TXN0490203,order_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-12-02
EVD0011540,DSP001924,TXN0490203,invoice,APPLICABLE,1,0,0,0.7682,erp,2025-12-24
EVD0011541,DSP001924,TXN0490203,customer_communication,APPLICABLE,1,1,1,0.7161,support,2025-12-26
EVD0011542,DSP001924,TXN0490203,access_log,APPLICABLE,1,0,0,0.9041,payment_gateway,2025-12-01
EVD0011543,DSP001924,TXN0490203,service_record,UNAVAILABLE,0,1,1,0.0,crm,2025-12-12
EVD0011544,DSP001924,TXN0490203,cancellation_record,APPLICABLE,1,0,0,0.6968,payment_gateway,2025-12-14
EVD0011545,DSP001925,TXN0485628,order_confirmation,UNAVAILABLE,0,1,1,0.0,crm,2026-01-19
EVD0011546,DSP001925,TXN0485628,invoice,UNAVAILABLE,0,1,1,0.0,crm,2026-02-08
EVD0011547,DSP001925,TXN0485628,customer_communication,APPLICABLE,1,1,1,0.98,erp,2026-01-10
EVD0011548,DSP001925,TXN0485628,access_log,APPLICABLE,1,0,0,0.9548,payment_gateway,2026-01-27
EVD0011549,DSP001925,TXN0485628,service_record,APPLICABLE,1,0,0,0.98,support,2026-01-22
EVD0011550,DSP001925,TXN0485628,cancellation_record,APPLICABLE,1,0,1,0.7093,crm,2026-01-30
EVD0011551,DSP001926,TXN0485026,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-05-27
EVD0011552,DSP001926,TXN0485026,invoice,UNAVAILABLE,0,0,0,0.0,crm,2025-05-12
EVD0011553,DSP001926,TXN0485026,customer_communication,APPLICABLE,1,1,1,0.8471,crm,2025-04-29
EVD0011554,DSP001926,TXN0485026,access_log,APPLICABLE,1,0,1,0.7639,crm,2025-05-01
EVD0011555,DSP001926,TXN0485026,service_record,APPLICABLE,1,1,1,0.8876,shipping,2025-05-21
EVD0011556,DSP001926,TXN0485026,cancellation_record,APPLICABLE,1,0,1,0.7971,support,2025-05-01
EVD0011557,DSP001927,TXN0490797,order_confirmation,APPLICABLE,1,1,1,0.9085,support,2025-10-07
EVD0011558,DSP001927,TXN0490797,invoice,APPLICABLE,1,0,1,0.7467,payment_gateway,2025-09-19
EVD0011559,DSP001927,TXN0490797,customer_communication,APPLICABLE,1,1,1,0.98,shipping,2025-09-23
EVD0011560,DSP001927,TXN0490797,access_log,APPLICABLE,1,0,0,0.9727,support,2025-10-05
EVD0011561,DSP001927,TXN0490797,service_record,UNAVAILABLE,0,1,1,0.0,shipping,2025-10-10
EVD0011562,DSP001927,TXN0490797,cancellation_record,APPLICABLE,1,0,1,0.98,payment_gateway,2025-10-12
EVD0011563,DSP001928,TXN0485715,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-07-07
EVD0011564,DSP001928,TXN0485715,invoice,APPLICABLE,1,0,0,0.8796,erp,2025-07-09
EVD0011565,DSP001928,TXN0485715,customer_communication,APPLICABLE,1,1,1,0.7647,support,2025-06-26
EVD0011566,DSP001928,TXN0485715,access_log,APPLICABLE,1,0,0,0.98,crm,2025-06-30
EVD0011567,DSP001928,TXN0485715,service_record,UNAVAILABLE,0,1,1,0.0,crm,2025-06-25
EVD0011568,DSP001928,TXN0485715,cancellation_record,APPLICABLE,1,0,0,0.6765,erp,2025-07-16
EVD0011569,DSP001929,TXN0490655,order_confirmation,APPLICABLE,1,1,1,0.98,support,2026-01-28
EVD0011570,DSP001929,TXN0490655,invoice,UNAVAILABLE,0,0,0,0.0,erp,2025-12-29
EVD0011571,DSP001929,TXN0490655,customer_communication,UNAVAILABLE,0,1,1,0.0,support,2026-01-12
EVD0011572,DSP001929,TXN0490655,access_log,APPLICABLE,1,0,0,0.7674,support,2026-01-15
EVD0011573,DSP001929,TXN0490655,service_record,APPLICABLE,1,1,1,0.98,shipping,2026-01-27
EVD0011574,DSP001929,TXN0490655,cancellation_record,APPLICABLE,1,0,0,0.98,payment_gateway,2025-12-30
EVD0011575,DSP001930,TXN0491281,order_confirmation,UNAVAILABLE,0,1,1,0.0,crm,2025-11-05
EVD0011576,DSP001930,TXN0491281,invoice,APPLICABLE,1,0,1,0.98,erp,2025-11-20
EVD0011577,DSP001930,TXN0491281,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-11-26
EVD0011578,DSP001930,TXN0491281,access_log,APPLICABLE,1,0,1,0.8974,support,2025-11-25
EVD0011579,DSP001930,TXN0491281,service_record,APPLICABLE,1,1,1,0.857,erp,2025-11-04
EVD0011580,DSP001930,TXN0491281,cancellation_record,UNAVAILABLE,0,0,0,0.0,erp,2025-11-29
EVD0011581,DSP001931,TXN0486025,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-09-07
EVD0011582,DSP001931,TXN0486025,invoice,UNAVAILABLE,0,0,0,0.0,crm,2025-08-22
EVD0011583,DSP001931,TXN0486025,customer_communication,APPLICABLE,1,1,1,0.98,shipping,2025-08-24
EVD0011584,DSP001931,TXN0486025,access_log,APPLICABLE,1,0,0,0.98,payment_gateway,2025-08-15
EVD0011585,DSP001931,TXN0486025,service_record,UNAVAILABLE,0,1,1,0.0,shipping,2025-08-27
EVD0011586,DSP001931,TXN0486025,cancellation_record,APPLICABLE,1,0,1,0.8083,crm,2025-08-21
EVD0011587,DSP001932,TXN0496762,order_confirmation,APPLICABLE,1,1,1,0.9092,crm,2025-04-25
EVD0011588,DSP001932,TXN0496762,invoice,APPLICABLE,1,1,1,0.98,crm,2025-04-15
EVD0011589,DSP001932,TXN0496762,customer_communication,APPLICABLE,1,1,1,0.98,support,2025-04-15
EVD0011590,DSP001932,TXN0496762,shipping_label,APPLICABLE,1,0,0,0.98,support,2025-05-05
EVD0011591,DSP001932,TXN0496762,tracking_number,APPLICABLE,1,0,0,0.9757,erp,2025-04-10
EVD0011592,DSP001932,TXN0496762,delivery_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-04-11
EVD0011593,DSP001933,TXN0492364,order_confirmation,APPLICABLE,1,1,1,0.9525,payment_gateway,2025-03-13
EVD0011594,DSP001933,TXN0492364,invoice,APPLICABLE,1,1,1,0.98,support,2025-02-20
EVD0011595,DSP001933,TXN0492364,customer_communication,APPLICABLE,1,1,1,0.98,crm,2025-03-15
EVD0011596,DSP001933,TXN0492364,shipping_label,APPLICABLE,1,0,1,0.98,erp,2025-02-23
EVD0011597,DSP001933,TXN0492364,tracking_number,APPLICABLE,1,0,1,0.98,shipping,2025-02-18
EVD0011598,DSP001933,TXN0492364,delivery_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-02-23
EVD0011599,DSP001934,TXN0492028,order_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-02-02
EVD0011600,DSP001934,TXN0492028,invoice,APPLICABLE,1,0,0,0.98,support,2025-02-10
EVD0011601,DSP001934,TXN0492028,customer_communication,APPLICABLE,1,0,1,0.98,payment_gateway,2025-02-23
EVD0011602,DSP001934,TXN0492028,shipping_label,APPLICABLE,1,1,1,0.98,crm,2025-02-14
EVD0011603,DSP001934,TXN0492028,tracking_number,APPLICABLE,1,1,1,0.98,support,2025-01-31
EVD0011604,DSP001934,TXN0492028,delivery_confirmation,APPLICABLE,1,1,1,0.8722,crm,2025-01-27
EVD0011605,DSP001935,TXN0494539,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-07-22
EVD0011606,DSP001935,TXN0494539,invoice,APPLICABLE,1,0,0,0.98,crm,2025-07-06
EVD0011607,DSP001935,TXN0494539,customer_communication,APPLICABLE,1,0,1,0.98,crm,2025-07-20
EVD0011608,DSP001935,TXN0494539,shipping_label,APPLICABLE,1,1,1,0.98,crm,2025-07-22
EVD0011609,DSP001935,TXN0494539,tracking_number,APPLICABLE,1,1,1,0.98,crm,2025-07-07
EVD0011610,DSP001935,TXN0494539,delivery_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-07-26
EVD0011611,DSP001936,TXN0494515,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-11-21
EVD0011612,DSP001936,TXN0494515,invoice,APPLICABLE,1,0,0,0.98,shipping,2025-10-29
EVD0011613,DSP001936,TXN0494515,customer_communication,UNAVAILABLE,0,0,0,0.0,crm,2025-11-07
EVD0011614,DSP001936,TXN0494515,shipping_label,APPLICABLE,1,1,1,0.98,erp,2025-11-17
EVD0011615,DSP001936,TXN0494515,tracking_number,APPLICABLE,1,1,1,0.98,shipping,2025-10-26
EVD0011616,DSP001936,TXN0494515,delivery_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-11-10
EVD0011617,DSP001937,TXN0493354,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-08-28
EVD0011618,DSP001937,TXN0493354,invoice,UNAVAILABLE,0,1,1,0.0,shipping,2025-07-31
EVD0011619,DSP001937,TXN0493354,customer_communication,APPLICABLE,1,0,0,0.9781,payment_gateway,2025-08-16
EVD0011620,DSP001937,TXN0493354,shipping_label,APPLICABLE,1,0,1,0.98,payment_gateway,2025-08-04
EVD0011621,DSP001937,TXN0493354,tracking_number,APPLICABLE,1,0,1,0.98,payment_gateway,2025-08-01
EVD0011622,DSP001937,TXN0493354,delivery_confirmation,APPLICABLE,1,0,0,0.98,payment_gateway,2025-08-04
EVD0011623,DSP001938,TXN0497224,order_confirmation,APPLICABLE,1,1,1,0.8569,crm,2025-06-10
EVD0011624,DSP001938,TXN0497224,invoice,APPLICABLE,1,0,0,0.98,support,2025-05-28
EVD0011625,DSP001938,TXN0497224,customer_communication,APPLICABLE,1,0,0,0.8235,support,2025-05-29
EVD0011626,DSP001938,TXN0497224,shipping_label,UNAVAILABLE,0,1,1,0.0,crm,2025-05-23
EVD0011627,DSP001938,TXN0497224,tracking_number,APPLICABLE,1,1,1,0.928,crm,2025-06-06
EVD0011628,DSP001938,TXN0497224,delivery_confirmation,APPLICABLE,1,1,1,0.969,payment_gateway,2025-05-28
EVD0011629,DSP001939,TXN0499100,order_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-05-17
EVD0011630,DSP001939,TXN0499100,invoice,APPLICABLE,1,1,1,0.8302,payment_gateway,2025-05-28
EVD0011631,DSP001939,TXN0499100,customer_communication,APPLICABLE,1,1,1,0.98,crm,2025-05-18
EVD0011632,DSP001939,TXN0499100,shipping_label,APPLICABLE,1,0,0,0.98,crm,2025-05-23
EVD0011633,DSP001939,TXN0499100,tracking_number,APPLICABLE,1,0,0,0.98,support,2025-05-26
EVD0011634,DSP001939,TXN0499100,delivery_confirmation,APPLICABLE,1,1,1,0.8167,shipping,2025-05-21
EVD0011635,DSP001940,TXN0494183,order_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-09-09
EVD0011636,DSP001940,TXN0494183,invoice,APPLICABLE,1,1,1,0.98,erp,2025-10-07
EVD0011637,DSP001940,TXN0494183,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-09-19
EVD0011638,DSP001940,TXN0494183,shipping_label,APPLICABLE,1,0,1,0.98,shipping,2025-09-12
EVD0011639,DSP001940,TXN0494183,tracking_number,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-09-19
EVD0011640,DSP001940,TXN0494183,delivery_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-09-13
EVD0011641,DSP001941,TXN0499320,order_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-05-29
EVD0011642,DSP001941,TXN0499320,invoice,APPLICABLE,1,0,0,0.98,support,2025-05-25
EVD0011643,DSP001941,TXN0499320,customer_communication,APPLICABLE,1,0,1,0.98,shipping,2025-05-24
EVD0011644,DSP001941,TXN0499320,shipping_label,APPLICABLE,1,1,1,0.98,erp,2025-05-24
EVD0011645,DSP001941,TXN0499320,tracking_number,APPLICABLE,1,1,1,0.98,shipping,2025-05-28
EVD0011646,DSP001941,TXN0499320,delivery_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-05-21
EVD0011647,DSP001942,TXN0494745,order_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-03-04
EVD0011648,DSP001942,TXN0494745,invoice,APPLICABLE,1,1,1,0.8747,crm,2025-02-24
EVD0011649,DSP001942,TXN0494745,customer_communication,APPLICABLE,1,1,1,0.98,crm,2025-02-24
EVD0011650,DSP001942,TXN0494745,shipping_label,APPLICABLE,1,0,1,0.966,crm,2025-03-21
EVD0011651,DSP001942,TXN0494745,tracking_number,APPLICABLE,1,0,0,0.8494,erp,2025-02-20
EVD0011652,DSP001942,TXN0494745,delivery_confirmation,APPLICABLE,1,0,0,0.98,payment_gateway,2025-03-07
EVD0011653,DSP001943,TXN0497811,order_confirmation,APPLICABLE,1,1,1,0.98,support,2025-08-01
EVD0011654,DSP001943,TXN0497811,invoice,APPLICABLE,1,0,0,0.98,payment_gateway,2025-07-09
EVD0011655,DSP001943,TXN0497811,customer_communication,APPLICABLE,1,1,1,0.9016,support,2025-07-31
EVD0011656,DSP001943,TXN0497811,shipping_label,APPLICABLE,1,0,1,0.98,support,2025-07-30
EVD0011657,DSP001943,TXN0497811,tracking_number,APPLICABLE,1,0,1,0.98,shipping,2025-07-09
EVD0011658,DSP001943,TXN0497811,delivery_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-07-19
EVD0011659,DSP001944,TXN0493501,order_confirmation,APPLICABLE,1,1,1,0.9381,crm,2025-04-15
EVD0011660,DSP001944,TXN0493501,invoice,APPLICABLE,1,1,1,0.8388,support,2025-04-08
EVD0011661,DSP001944,TXN0493501,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-04-07
EVD0011662,DSP001944,TXN0493501,shipping_label,APPLICABLE,1,0,1,0.98,crm,2025-04-20
EVD0011663,DSP001944,TXN0493501,tracking_number,APPLICABLE,1,0,0,0.98,erp,2025-04-17
EVD0011664,DSP001944,TXN0493501,delivery_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-04-14
EVD0011665,DSP001945,TXN0493854,order_confirmation,APPLICABLE,1,1,1,0.98,support,2025-03-27
EVD0011666,DSP001945,TXN0493854,invoice,APPLICABLE,1,0,1,0.98,shipping,2025-04-08
EVD0011667,DSP001945,TXN0493854,customer_communication,APPLICABLE,1,1,1,0.98,support,2025-04-24
EVD0011668,DSP001945,TXN0493854,shipping_label,APPLICABLE,1,0,0,0.98,erp,2025-04-19
EVD0011669,DSP001945,TXN0493854,tracking_number,APPLICABLE,1,0,1,0.98,crm,2025-03-30
EVD0011670,DSP001945,TXN0493854,delivery_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-04-18
EVD0011671,DSP001946,TXN0492938,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-09-06
EVD0011672,DSP001946,TXN0492938,invoice,APPLICABLE,1,1,1,0.8506,payment_gateway,2025-09-05
EVD0011673,DSP001946,TXN0492938,customer_communication,APPLICABLE,1,0,0,0.98,payment_gateway,2025-09-27
EVD0011674,DSP001946,TXN0492938,shipping_label,APPLICABLE,1,0,0,0.98,support,2025-09-26
EVD0011675,DSP001946,TXN0492938,tracking_number,APPLICABLE,1,0,0,0.98,payment_gateway,2025-09-29
EVD0011676,DSP001946,TXN0492938,delivery_confirmation,APPLICABLE,1,0,0,0.8124,payment_gateway,2025-09-17
EVD0011677,DSP001947,TXN0491995,order_confirmation,APPLICABLE,1,1,1,0.8418,erp,2025-09-01
EVD0011678,DSP001947,TXN0491995,invoice,APPLICABLE,1,0,1,0.98,erp,2025-09-03
EVD0011679,DSP001947,TXN0491995,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-08-30
EVD0011680,DSP001947,TXN0491995,shipping_label,APPLICABLE,1,0,0,0.98,crm,2025-08-23
EVD0011681,DSP001947,TXN0491995,tracking_number,APPLICABLE,1,0,1,0.98,support,2025-08-25
EVD0011682,DSP001947,TXN0491995,delivery_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-09-06
EVD0011683,DSP001948,TXN0492447,order_confirmation,APPLICABLE,1,1,1,0.9554,shipping,2025-11-16
EVD0011684,DSP001948,TXN0492447,invoice,APPLICABLE,1,0,0,0.98,shipping,2025-11-20
EVD0011685,DSP001948,TXN0492447,customer_communication,APPLICABLE,1,0,1,0.98,support,2025-11-18
EVD0011686,DSP001948,TXN0492447,shipping_label,APPLICABLE,1,1,1,0.98,crm,2025-11-09
EVD0011687,DSP001948,TXN0492447,tracking_number,APPLICABLE,1,1,1,0.98,shipping,2025-11-02
EVD0011688,DSP001948,TXN0492447,delivery_confirmation,APPLICABLE,1,1,1,0.9102,shipping,2025-11-18
EVD0011689,DSP001949,TXN0497276,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-10-20
EVD0011690,DSP001949,TXN0497276,invoice,APPLICABLE,1,1,1,0.98,crm,2025-10-22
EVD0011691,DSP001949,TXN0497276,customer_communication,APPLICABLE,1,1,1,0.9314,shipping,2025-10-25
EVD0011692,DSP001949,TXN0497276,shipping_label,APPLICABLE,1,0,0,0.98,support,2025-10-08
