dispute_id,transaction_id,merchant_id,customer_id,network,reason_code,reason_description,dispute_created_at,dispute_amount,contest_fee,operational_review_cost,respond_by,days_to_deadline,merchant_action,dispute_outcome,resolution_date
DSP001712,TXN0415823,M000290,CUS0149751,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-08-14,10399,528,204,2025-08-30,16,contested,lost,2025-09-24
DSP001713,TXN0412720,M000290,CUS0148256,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-12,4499,647,257,2025-04-20,8,contested,won,2025-04-30
DSP001714,TXN0412124,M000290,CUS0147929,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-05-20,2899,533,284,2025-06-06,17,contested,lost,2025-07-03
DSP001715,TXN0415884,M000290,CUS0149715,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-12-02,2599,453,284,2025-12-22,20,contested,lost,2026-01-05
DSP001716,TXN0416434,M000290,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-01-19,2549,621,211,2026-02-09,21,contested,won,2026-02-10
DSP001717,TXN0414017,M000290,CUS0149671,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-03-15,4099,441,285,2025-04-01,17,contested,lost,2025-03-29
DSP001718,TXN0415900,M000290,CUS0147237,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-11-14,3599,0,0,2025-12-04,20,accepted,accepted_refunded,
DSP001719,TXN0419316,M000290,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-07-13,599,0,0,2025-07-29,16,accepted,accepted_refunded,
DSP001720,TXN0418180,M000290,CUS0148670,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-08-26,699,433,286,2025-09-04,9,contested,lost,2025-09-12
DSP001721,TXN0414556,M000290,,RuPay,DUPLICATE_TRANSACTION,Duplicate Transaction,2026-01-28,1595,0,0,2026-02-09,12,accepted,accepted_refunded,
DSP001722,TXN0413075,M000290,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-09-03,1495,424,209,2025-09-18,15,contested,lost,2025-09-25
DSP001723,TXN0411354,M000290,CUS0147486,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-03-13,545,662,298,2025-03-27,14,contested,won,2025-04-26
DSP001724,TXN0417590,M000290,CUS0147376,Mastercard,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-10-12,4999,0,0,2025-10-31,19,accepted,accepted_refunded,
DSP001725,TXN0412651,M000290,CUS0147564,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-06-16,999,408,210,2025-07-04,18,contested,won,2025-06-30
DSP001726,TXN0417773,M000290,CUS0148226,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-04-30,1295,0,0,2025-05-14,14,accepted,accepted_refunded,
DSP001727,TXN0417487,M000290,CUS0149689,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-12-16,2045,602,286,2026-01-02,17,contested,lost,2026-01-24
DSP001728,TXN0411594,M000290,CUS0147323,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-11,549,475,248,2025-04-18,7,contested,lost,2025-05-14
DSP001729,TXN0424129,M000291,CUS0149996,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2026-01-06,2199,611,192,2026-01-24,18,contested,lost,2026-02-15
DSP001730,TXN0425619,M000291,CUS0151965,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-02-04,4749,648,241,2025-02-23,19,contested,won,2025-03-14
DSP001731,TXN0423710,M000291,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-11-14,8599,445,197,2025-11-23,9,contested,lost,2025-12-18
DSP001732,TXN0423601,M000291,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-07-04,335,0,0,2025-07-21,17,accepted,accepted_refunded,
DSP001733,TXN0420709,M000291,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-09-22,999,490,257,2025-10-10,18,contested,lost,2025-10-10
DSP001734,TXN0421327,M000291,CUS0150980,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-06-10,4999,0,0,2025-06-18,8,accepted,accepted_refunded,
DSP001735,TXN0423172,M000291,CUS0150566,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-10-17,2845,457,195,2025-10-26,9,contested,won,2025-11-17
DSP001736,TXN0422771,M000291,CUS0152429,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-10-01,549,0,0,2025-10-20,19,accepted,accepted_refunded,
DSP001737,TXN0419541,M000291,CUS0149792,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-07-05,1099,477,255,2025-07-23,18,contested,won,2025-08-14
DSP001738,TXN0419802,M000291,CUS0152639,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-07-10,949,689,233,2025-07-19,9,contested,won,2025-08-23
DSP001739,TXN0421680,M000291,CUS0152051,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-07-06,2245,698,280,2025-07-26,20,contested,won,2025-07-27
DSP001740,TXN0424138,M000291,,Mastercard,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-04-13,1699,410,224,2025-05-04,21,contested,won,2025-05-03
DSP001741,TXN0427237,M000291,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-02-20,7099,527,196,2025-03-06,14,contested,won,2025-03-08
DSP001742,TXN0426426,M000291,CUS0151648,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-12-06,949,0,0,2025-12-27,21,accepted,accepted_refunded,
DSP001743,TXN0427405,M000291,CUS0152204,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-11-13,899,636,212,2025-12-03,20,contested,won,2025-12-15
DSP001744,TXN0427445,M000291,CUS0150524,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-08-06,899,0,0,2025-08-19,13,accepted,accepted_refunded,
DSP001745,TXN0432479,M000292,CUS0155251,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-05-16,1095,712,279,2025-05-31,15,contested,won,2025-06-21
DSP001746,TXN0434317,M000292,CUS0152953,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-02-25,1199,692,206,2025-03-11,14,contested,won,2025-03-19
DSP001747,TXN0434714,M000292,,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-05-28,305,601,182,2025-06-04,7,contested,lost,2025-06-11
DSP001748,TXN0430824,M000292,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-12-08,2195,537,258,2025-12-17,9,contested,won,2026-01-07
DSP001749,TXN0428775,M000292,,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-28,899,467,287,2025-07-19,21,contested,lost,2025-08-10
DSP001750,TXN0428857,M000292,CUS0154886,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2026-03-09,595,693,171,2026-03-25,16,contested,won,2026-04-22
DSP001751,TXN0431494,M000292,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-18,3495,0,0,2025-04-29,11,accepted,accepted_refunded,
DSP001752,TXN0435298,M000292,CUS0154487,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-09-11,549,480,284,2025-09-22,11,contested,lost,2025-10-12
DSP001753,TXN0431729,M000292,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-03-19,2249,0,0,2025-04-03,15,accepted,accepted_refunded,
DSP001754,TXN0428731,M000292,CUS0153129,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-01-28,1095,521,207,2026-02-14,17,contested,won,2026-02-17
DSP001755,TXN0434541,M000292,,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-04-25,1249,0,0,2025-05-04,9,accepted,accepted_refunded,
DSP001756,TXN0429839,M000292,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-02-12,359,683,196,2026-03-03,19,contested,won,2026-03-21
DSP001757,TXN0435135,M000292,CUS0153261,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-09-17,1645,0,0,2025-09-29,12,accepted,accepted_refunded,
DSP001758,TXN0428405,M000292,CUS0154391,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-12-29,2695,433,266,2026-01-05,7,contested,won,2026-01-13
DSP001759,TXN0429911,M000292,CUS0154936,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2026-01-27,7299,0,0,2026-02-10,14,accepted,accepted_refunded,
DSP001760,TXN0434514,M000292,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2026-01-26,1449,403,288,2026-02-10,15,contested,won,2026-02-23
DSP001761,TXN0430615,M000292,CUS0153632,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-08-15,1195,0,0,2025-08-25,10,accepted,accepted_refunded,
DSP001762,TXN0436562,M000293,CUS0157317,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-08-23,2149,554,219,2025-09-11,19,contested,lost,2025-09-14
DSP001763,TXN0441607,M000293,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-07-29,5595,0,0,2025-08-15,17,accepted,accepted_refunded,
DSP001764,TXN0437456,M000293,CUS0157774,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-10-14,2945,0,0,2025-10-27,13,accepted,accepted_refunded,
DSP001765,TXN0438164,M000293,CUS0156237,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-12-14,259,645,214,2025-12-30,16,contested,won,2026-01-22
DSP001766,TXN0436736,M000293,,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-09-07,2649,0,0,2025-09-14,7,accepted,accepted_refunded,
DSP001767,TXN0442001,M000293,CUS0157461,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-09,499,0,0,2025-04-25,16,accepted,accepted_refunded,
DSP001768,TXN0440532,M000293,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-06-17,599,494,170,2025-06-24,7,contested,won,2025-07-09
DSP001769,TXN0437680,M000293,CUS0156566,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-05-02,1649,0,0,2025-05-19,17,accepted,accepted_refunded,
DSP001770,TXN0442926,M000293,CUS0158164,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-07-04,2549,431,186,2025-07-17,13,contested,won,2025-08-05
DSP001771,TXN0441897,M000293,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-03-05,2445,0,0,2025-03-24,19,accepted,accepted_refunded,
DSP001772,TXN0436415,M000293,,Mastercard,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-09-27,1249,0,0,2025-10-04,7,accepted,accepted_refunded,
DSP001773,TXN0440800,M000293,,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-07-06,1649,0,0,2025-07-14,8,accepted,accepted_refunded,
DSP001774,TXN0437776,M000293,CUS0156536,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-04-27,4549,704,300,2025-05-05,8,contested,won,2025-05-22
DSP001775,TXN0440130,M000293,CUS0155988,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-08-03,2699,400,225,2025-08-14,11,contested,won,2025-09-08
DSP001776,TXN0441088,M000293,CUS0156315,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-11-02,899,605,183,2025-11-21,19,contested,won,2025-11-24
DSP001777,TXN0436018,M000293,CUS0158385,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-11-27,2599,0,0,2025-12-18,21,accepted,accepted_refunded,
DSP001778,TXN0437925,M000293,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2026-01-27,489,621,253,2026-02-04,8,contested,won,2026-02-23
DSP001779,TXN0439277,M000293,CUS0156674,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-06-25,10199,607,181,2025-07-03,8,contested,lost,2025-08-06
DSP001780,TXN0442416,M000293,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-12-04,1049,536,270,2025-12-24,20,contested,won,2026-01-12
DSP001781,TXN0442814,M000293,CUS0156620,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-11-22,849,0,0,2025-12-01,9,accepted,accepted_refunded,
DSP001782,TXN0439941,M000293,CUS0158360,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-05-21,2799,568,167,2025-06-10,20,contested,lost,2025-07-03
DSP001783,TXN0439088,M000293,CUS0157814,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-11-02,1399,0,0,2025-11-09,7,accepted,accepted_refunded,
DSP001784,TXN0438712,M000293,CUS0156664,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-06-21,239,662,264,2025-07-01,10,contested,won,2025-07-15
DSP001785,TXN0443133,M000293,,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-07-11,999,440,297,2025-07-24,13,contested,won,2025-08-18
DSP001786,TXN0442608,M000293,CUS0157347,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-05-10,6195,575,170,2025-05-31,21,contested,won,2025-06-03
DSP001787,TXN0443216,M000293,CUS0155777,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-12-26,649,0,0,2026-01-04,9,accepted,accepted_refunded,
DSP001788,TXN0437715,M000293,CUS0157818,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-12-03,5299,666,220,2025-12-23,20,contested,lost,2025-12-20
DSP001789,TXN0451260,M000294,CUS0160859,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2026-02-14,5299,557,175,2026-03-01,15,contested,lost,2026-03-29
DSP001790,TXN0446110,M000294,CUS0159550,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2026-01-20,1049,459,242,2026-02-03,14,contested,won,2026-03-04
DSP001791,TXN0448563,M000294,CUS0160554,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-11-25,6699,0,0,2025-12-04,9,accepted,accepted_refunded,
DSP001792,TXN0445096,M000294,CUS0161221,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-11-04,3049,570,281,2025-11-15,11,contested,won,2025-11-18
DSP001793,TXN0447313,M000294,,Mastercard,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-05-19,2845,0,0,2025-06-08,20,accepted,accepted_refunded,
DSP001794,TXN0447838,M000294,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-12,4095,509,245,2025-07-03,21,contested,lost,2025-07-11
DSP001795,TXN0448885,M000294,CUS0159756,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-03,53999,528,261,2025-04-20,17,contested,lost,2025-05-16
DSP001796,TXN0449477,M000294,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-07-16,1199,730,225,2025-07-31,15,contested,won,2025-08-17
DSP001797,TXN0446190,M000294,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-08-22,749,704,241,2025-09-06,15,contested,lost,2025-09-07
DSP001798,TXN0450778,M000294,CUS0160491,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-03-29,595,0,0,2025-04-17,19,accepted,accepted_refunded,
DSP001799,TXN0445509,M000294,CUS0161035,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-09-05,3299,553,152,2025-09-13,8,contested,lost,2025-10-08
DSP001800,TXN0445422,M000294,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-02-10,2499,488,267,2025-02-19,9,contested,lost,2025-03-13
DSP001801,TXN0445562,M000294,CUS0159692,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-08-17,2249,691,165,2025-09-03,17,contested,won,2025-09-24
DSP001802,TXN0450863,M000294,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-08-06,3849,570,207,2025-08-13,7,contested,won,2025-08-24
DSP001803,TXN0446674,M000294,CUS0160561,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-12-17,479,0,0,2026-01-03,17,accepted,accepted_refunded,
DSP001804,TXN0443590,M000294,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-08-30,1649,590,174,2025-09-11,12,contested,won,2025-10-11
DSP001805,TXN0445923,M000294,,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-06-08,4899,535,173,2025-06-20,12,contested,lost,2025-07-10
DSP001806,TXN0447384,M000294,,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-12-07,2595,604,201,2025-12-25,18,contested,lost,2025-12-27
DSP001807,TXN0445006,M000294,CUS0160106,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-08-06,2099,658,253,2025-08-18,12,contested,won,2025-09-11
DSP001808,TXN0450663,M000294,CUS0158999,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-06-30,799,713,208,2025-07-10,10,contested,won,2025-08-01
DSP001809,TXN0448654,M000294,CUS0160877,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2026-02-14,899,0,0,2026-03-01,15,accepted,accepted_refunded,
DSP001810,TXN0445456,M000294,CUS0158722,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-06-29,7499,435,294,2025-07-20,21,contested,won,2025-08-09
DSP001811,TXN0446416,M000294,CUS0161059,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-01-08,4199,423,288,2026-01-23,15,contested,lost,2026-02-13
DSP001812,TXN0446609,M000294,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-03-07,1399,0,0,2026-03-26,19,accepted,accepted_refunded,
DSP001813,TXN0450286,M000294,,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-09-28,4799,0,0,2025-10-06,8,accepted,accepted_refunded,
DSP001814,TXN0449273,M000294,CUS0161252,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-10-23,999,540,166,2025-11-02,10,contested,lost,2025-11-18
DSP001815,TXN0445200,M000294,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-03-18,1549,0,0,2025-03-26,8,accepted,accepted_refunded,
DSP001816,TXN0448676,M000294,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-07-26,2849,579,207,2025-08-16,21,contested,won,2025-08-22
DSP001817,TXN0449865,M000294,CUS0158443,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-04-29,6199,546,183,2025-05-19,20,contested,won,2025-06-03
DSP001818,TXN0447302,M000294,CUS0158507,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-07-02,2299,660,267,2025-07-18,16,contested,won,2025-07-25
DSP001819,TXN0448942,M000294,CUS0159983,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-22,1499,422,174,2025-07-02,10,contested,won,2025-07-16
DSP001820,TXN0456279,M000295,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2026-01-05,1295,715,214,2026-01-12,7,contested,lost,2026-02-08
DSP001821,TXN0455756,M000295,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-11-17,1645,0,0,2025-12-04,17,accepted,accepted_refunded,
DSP001822,TXN0455606,M000295,CUS0163396,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2026-02-02,2499,0,0,2026-02-21,19,accepted,accepted_refunded,
DSP001823,TXN0457037,M000295,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-09-10,7799,647,203,2025-10-01,21,contested,won,2025-10-20
DSP001824,TXN0454017,M000295,CUS0162484,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-26,5495,718,197,2025-05-06,10,contested,won,2025-05-22
DSP001825,TXN0456585,M000295,,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-05-06,2049,0,0,2025-05-20,14,accepted,accepted_refunded,
DSP001826,TXN0456361,M000295,CUS0163619,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-04-07,299,701,221,2025-04-27,20,contested,won,2025-05-04
DSP001827,TXN0454964,M000295,CUS0162988,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-09-16,1799,0,0,2025-09-28,12,accepted,accepted_refunded,
DSP001828,TXN0453856,M000295,CUS0164027,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-10-27,18795,0,0,2025-11-04,8,accepted,accepted_refunded,
DSP001829,TXN0452309,M000295,,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-08-11,18695,564,226,2025-08-31,20,contested,lost,2025-09-15
DSP001830,TXN0452933,M000295,CUS0161568,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-30,5099,0,0,2025-05-09,9,accepted,accepted_refunded,
DSP001831,TXN0455271,M000295,CUS0162302,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-09-19,1199,686,252,2025-09-29,10,contested,lost,2025-10-31
DSP001832,TXN0451839,M000295,CUS0163588,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-07-13,3399,703,251,2025-07-20,7,contested,won,2025-08-11
DSP001833,TXN0456942,M000295,,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-31,5499,0,0,2025-08-12,12,accepted,accepted_refunded,
DSP001834,TXN0455896,M000295,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-02-19,899,0,0,2025-03-10,19,accepted,accepted_refunded,
DSP001835,TXN0457065,M000295,CUS0161851,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-05-01,5695,0,0,2025-05-21,20,accepted,accepted_refunded,
DSP001836,TXN0456611,M000295,,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-29,799,512,292,2025-08-08,10,contested,won,2025-08-21
DSP001837,TXN0466686,M000296,CUS0166850,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-23,499,416,266,2025-05-05,12,contested,won,2025-05-29
DSP001838,TXN0464537,M000296,CUS0164521,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-05-16,1849,691,282,2025-05-30,14,contested,lost,2025-06-26
DSP001839,TXN0461307,M000296,CUS0166483,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-05-04,12295,548,160,2025-05-23,19,contested,won,2025-06-14
DSP001840,TXN0461190,M000296,,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-11-15,545,652,238,2025-11-25,10,contested,lost,2025-12-09
DSP001841,TXN0466350,M000296,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-03-21,3645,710,292,2025-03-30,9,contested,won,2025-04-23
DSP001842,TXN0459762,M000296,CUS0164897,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-10-09,5799,503,227,2025-10-30,21,contested,won,2025-10-31
DSP001843,TXN0463592,M000296,CUS0166119,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-08-07,309,0,0,2025-08-19,12,accepted,accepted_refunded,
DSP001844,TXN0461575,M000296,CUS0164421,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-09-04,14299,593,207,2025-09-14,10,contested,lost,2025-09-18
DSP001845,TXN0465607,M000296,CUS0166023,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-02-14,845,655,300,2026-03-04,18,contested,won,2026-03-08
DSP001846,TXN0462640,M000296,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-05-16,1449,0,0,2025-05-31,15,accepted,accepted_refunded,
DSP001847,TXN0465999,M000296,CUS0164564,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-30,5999,706,255,2025-08-18,19,contested,won,2025-09-09
DSP001848,TXN0464811,M000296,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-05-22,5199,0,0,2025-06-01,10,accepted,accepted_refunded,
DSP001849,TXN0465005,M000296,CUS0166051,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2026-02-09,435,666,283,2026-02-18,9,contested,lost,2026-03-23
